,Budget,Cost,POD,Days Open
88,1000000,10000,41,0.0
89,1000000,10000,42,8.363425925925926
90,1000000,10000,43,6.544312169312178
91,1000000,10000,44,0.0
92,1000000,10000,45,0.0
93,1000000,10000,46,26.92916666666665
94,1250000,10000,0,10.61111111111111
95,1250000,10000,1,29.877314814814813
96,1250000,10000,2,0.0
97,1250000,10000,3,3.6309523809523814
98,1250000,10000,4,8.100529100529101
99,1250000,10000,5,0.0
100,1250000,10000,6,0.0
101,1250000,10000,7,0.0
102,1250000,10000,8,6.366608796296296
103,1250000,10000,9,0.0
104,1250000,10000,10,19.72354497354497
105,1250000,10000,11,1.6021164021164018
106,1250000,10000,12,0.0
107,1250000,10000,13,3.4564814814814815
108,1250000,10000,14,6.567663817663818
109,1250000,10000,15,2.806679894179894
110,1250000,10000,16,2.471009700176367
111,1250000,10000,17,0.0
112,1250000,10000,18,3.2649498456790123
113,1250000,10000,19,4.006237139917696
114,1250000,10000,20,2.6157407407407414
115,1250000,10000,21,4.608834244080144
116,1250000,10000,22,4.804994388327721
117,1250000,10000,23,3.728505291005291
118,1250000,10000,24,0.0
119,1250000,10000,25,12.088624338624339
120,1250000,10000,26,11.783138401559455
121,1250000,10000,27,27.613756613756614
122,1250000,10000,28,0.0
123,1250000,10000,29,0.0
124,1250000,10000,30,2.1644965277777777
125,1250000,10000,31,5.007908950617283
126,1250000,10000,32,4.286706349206349
127,1250000,10000,33,0.0
128,1250000,10000,34,0.0
129,1250000,10000,35,22.33300264550265
130,1250000,10000,36,0.0
131,1250000,10000,37,0.0
132,1250000,10000,38,5.764660493827161
133,1250000,10000,39,18.31134259259259
134,1250000,10000,40,19.431712962962962
135,1250000,10000,41,5.596866096866099
136,1250000,10000,42,5.2464506172839505
137,1250000,10000,43,5.865079365079366
138,1250000,10000,44,0.0
139,1250000,10000,45,6.382122507122506
140,1250000,10000,46,29.983796296296298
141,1500000,10000,0,7.193287037037037
142,1500000,10000,1,29.99814814814815
143,1500000,10000,2,0.0
144,1500000,10000,3,3.50760582010582
145,1500000,10000,4,8.84700176366843
146,1500000,10000,5,5.281249999999999
147,1500000,10000,6,9.924382716049383
148,1500000,10000,7,4.577314814814816
149,1500000,10000,8,4.705150462962964
150,1500000,10000,9,0.0
151,1500000,10000,10,17.825396825396822
152,1500000,10000,11,1.602116402116402
153,1500000,10000,12,1.3533068783068782
154,1500000,10000,13,3.0949074074074074
155,1500000,10000,14,2.5040360873694207
156,1500000,10000,15,2.5101851851851857
157,1500000,10000,16,2.233024691358025
158,1500000,10000,17,3.9170321637426895
159,1500000,10000,18,3.2649498456790127
160,1500000,10000,19,2.67065329218107
161,1500000,10000,20,2.1325231481481484
162,1500000,10000,21,2.7445355191256837
163,1500000,10000,22,3.802188552188552
164,1500000,10000,23,3.6049933862433865
165,1500000,10000,24,12.417328042328043
166,1500000,10000,25,10.095568783068785
167,1500000,10000,26,8.265838206627679
168,1500000,10000,27,29.699074074074073
169,1500000,10000,28,29.983024691358022
170,1500000,10000,29,29.98611111111111
171,1500000,10000,30,2.1644965277777777
172,1500000,10000,31,4.5819830246913575
173,1500000,10000,32,4.28670634920635
174,1500000,10000,33,8.230967078189302
175,1500000,10000,34,5.082561728395062
176,1500000,10000,35,23.277447089947092
177,1500000,10000,36,3.2847222222222223
178,1500000,10000,37,10.237268518518517
179,1500000,10000,38,4.796682098765432
180,1500000,10000,39,10.367824074074074
181,1500000,10000,40,16.12962962962963
182,1500000,10000,41,4.083511396011398
183,1500000,10000,42,2.408024691358025
184,1500000,10000,43,5.865079365079366
185,1500000,10000,44,29.978009259259256
186,1500000,10000,45,6.447827635327634
187,1500000,10000,46,29.92962962962963
188,1750000,10000,0,6.966435185185185
189,1750000,10000,1,29.999074074074073
190,1750000,10000,2,7.812830687830687
191,1750000,10000,3,3.50760582010582
192,1750000,10000,4,5.628968253968253
193,1750000,10000,5,5.1883680555555545
194,1750000,10000,6,17.560185185185183
195,1750000,10000,7,4.577314814814815
196,1750000,10000,8,3.762876157407408
197,1750000,10000,9,5.8790509259259265
198,1750000,10000,10,15.317791005291015
199,1750000,10000,11,1.5279100529100529
200,1750000,10000,12,1.3533068783068782
201,1750000,10000,13,3.0277777777777777
202,1750000,10000,14,2.4312678062678064
203,1750000,10000,15,2.510185185185185
204,1750000,10000,16,2.233024691358025
205,1750000,10000,17,3.596978557504873
206,1750000,10000,18,3.1097608024691357
207,1750000,10000,19,2.4569187242798356
208,1750000,10000,20,1.551388888888889
209,1750000,10000,21,2.7445355191256833
210,1750000,10000,22,3.8021885521885523
211,1750000,10000,23,3.43369708994709
212,1750000,10000,24,17.300925925925924
213,1750000,10000,25,10.696428571428573
214,1750000,10000,26,7.891812865497077
215,1750000,10000,27,29.87962962962963
216,1750000,10000,28,30.0
217,1750000,10000,29,30.0
218,1750000,10000,30,2.1644965277777777
219,1750000,10000,31,4.231481481481481
220,1750000,10000,32,4.28670634920635
221,1750000,10000,33,8.230967078189302
222,1750000,10000,34,4.793595679012345
223,1750000,10000,35,25.24702380952381
224,1750000,10000,36,3.2847222222222223
225,1750000,10000,37,10.886574074074073
226,1750000,10000,38,4.796682098765432
227,1750000,10000,39,10.274074074074077
228,1750000,10000,40,20.92303240740741
229,1750000,10000,41,2.140135327635328
230,1750000,10000,42,2.1151234567901236
231,1750000,10000,43,5.865079365079366
232,1750000,10000,44,29.997685185185183
233,1750000,10000,45,6.447827635327636
234,1750000,10000,46,29.83472222222221
235,2000000,10000,0,6.966435185185185
236,2000000,10000,1,29.999074074074088
237,2000000,10000,2,7.812830687830687
238,2000000,10000,3,3.5076058201058204
239,2000000,10000,4,5.628968253968253
240,2000000,10000,5,5.1883680555555545
241,2000000,10000,6,17.560185185185183
242,2000000,10000,7,4.577314814814815
243,2000000,10000,8,3.762876157407408
244,2000000,10000,9,5.879050925925927
245,2000000,10000,10,15.317791005291014
246,2000000,10000,11,1.5279100529100529
247,2000000,10000,12,1.3533068783068782
248,2000000,10000,13,3.0277777777777777
249,2000000,10000,14,2.4312678062678064
250,2000000,10000,15,2.5101851851851857
251,2000000,10000,16,2.233024691358025
252,2000000,10000,17,3.5969785575048725
253,2000000,10000,18,3.109760802469136
254,2000000,10000,19,2.456918724279835
255,2000000,10000,20,1.551388888888889
256,2000000,10000,21,2.7445355191256837
257,2000000,10000,22,3.802188552188552
258,2000000,10000,23,3.43369708994709
259,2000000,10000,24,17.300925925925924
260,2000000,10000,25,10.696428571428573
261,2000000,10000,26,7.8918128654970765
262,2000000,10000,27,29.879629629629626
263,2000000,10000,28,30.0
264,2000000,10000,29,30.0
265,2000000,10000,30,2.1644965277777777
266,2000000,10000,31,4.231481481481481
267,2000000,10000,32,4.28670634920635
268,2000000,10000,33,8.230967078189304
269,2000000,10000,34,4.793595679012346
270,2000000,10000,35,25.24702380952381
271,2000000,10000,36,3.2847222222222223
272,2000000,10000,37,10.886574074074073
273,2000000,10000,38,4.796682098765432
274,2000000,10000,39,10.274074074074074
275,2000000,10000,40,20.92303240740741
276,2000000,10000,41,2.1401353276353277
277,2000000,10000,42,2.1151234567901236
278,2000000,10000,43,5.865079365079365
279,2000000,10000,44,29.988425925925924
280,2000000,10000,45,6.447827635327636
281,2000000,10000,46,29.838425925925925
282,2250000,10000,0,6.966435185185185
283,2250000,10000,1,29.999074074074088
284,2250000,10000,2,7.812830687830687
285,2250000,10000,3,3.5076058201058204
286,2250000,10000,4,5.628968253968256
287,2250000,10000,5,5.1883680555555545
288,2250000,10000,6,17.560185185185183
289,2250000,10000,7,4.577314814814815
290,2250000,10000,8,3.762876157407408
291,2250000,10000,9,5.879050925925927
292,2250000,10000,10,15.317791005291014
293,2250000,10000,11,1.5279100529100529
294,2250000,10000,12,1.3533068783068782
295,2250000,10000,13,3.0277777777777777
296,2250000,10000,14,2.4312678062678064
297,2250000,10000,15,2.5101851851851857
298,2250000,10000,16,2.233024691358025
299,2250000,10000,17,3.596978557504873
300,2250000,10000,18,3.109760802469136
301,2250000,10000,19,2.456918724279835
302,2250000,10000,20,1.551388888888889
303,2250000,10000,21,2.7445355191256833
304,2250000,10000,22,3.802188552188552
305,2250000,10000,23,3.43369708994709
306,2250000,10000,24,17.300925925925924
307,2250000,10000,25,10.696428571428573
308,2250000,10000,26,7.8918128654970765
309,2250000,10000,27,29.879629629629626
310,2250000,10000,28,30.0
311,2250000,10000,29,30.0
312,2250000,10000,30,2.1644965277777777
313,2250000,10000,31,4.231481481481481
314,2250000,10000,32,4.28670634920635
315,2250000,10000,33,8.230967078189302
316,2250000,10000,34,4.793595679012346
317,2250000,10000,35,25.24702380952381
318,2250000,10000,36,3.2847222222222223
319,2250000,10000,37,10.886574074074073
320,2250000,10000,38,4.796682098765432
321,2250000,10000,39,10.274074074074074
322,2250000,10000,40,20.92303240740741
323,2250000,10000,41,2.140135327635327
324,2250000,10000,42,2.115123456790123
325,2250000,10000,43,5.865079365079365
326,2250000,10000,44,29.988425925925924
327,2250000,10000,45,6.447827635327634
328,2250000,10000,46,29.838425925925925
329,2500000,10000,0,6.966435185185185
330,2500000,10000,1,29.999074074074088
331,2500000,10000,2,7.812830687830687
332,2500000,10000,3,3.5076058201058204
333,2500000,10000,4,5.628968253968256
334,2500000,10000,5,5.1883680555555545
335,2500000,10000,6,17.560185185185183
336,2500000,10000,7,4.577314814814815
337,2500000,10000,8,3.762876157407408
338,2500000,10000,9,5.879050925925927
339,2500000,10000,10,15.317791005291014
340,2500000,10000,11,1.5279100529100529
341,2500000,10000,12,1.3533068783068782
342,2500000,10000,13,3.0277777777777777
343,2500000,10000,14,2.4312678062678064
344,2500000,10000,15,2.5101851851851857
345,2500000,10000,16,2.233024691358025
346,2500000,10000,17,3.596978557504873
347,2500000,10000,18,3.109760802469136
348,2500000,10000,19,2.456918724279835
349,2500000,10000,20,1.551388888888889
350,2500000,10000,21,2.7445355191256833
351,2500000,10000,22,3.802188552188552
352,2500000,10000,23,3.43369708994709
353,2500000,10000,24,17.300925925925924
354,2500000,10000,25,10.696428571428573
355,2500000,10000,26,7.8918128654970765
356,2500000,10000,27,29.879629629629626
357,2500000,10000,28,30.0
358,2500000,10000,29,30.0
359,2500000,10000,30,2.1644965277777777
360,2500000,10000,31,4.231481481481481
361,2500000,10000,32,4.28670634920635
362,2500000,10000,33,8.230967078189302
363,2500000,10000,34,4.793595679012346
364,2500000,10000,35,25.24702380952381
365,2500000,10000,36,3.2847222222222223
366,2500000,10000,37,10.886574074074073
367,2500000,10000,38,4.796682098765432
368,2500000,10000,39,10.274074074074074
369,2500000,10000,40,20.92303240740741
370,2500000,10000,41,2.140135327635327
371,2500000,10000,42,2.115123456790123
372,2500000,10000,43,5.865079365079365
373,2500000,10000,44,29.988425925925924
374,2500000,10000,45,6.447827635327634
375,2500000,10000,46,29.838425925925925
376,5000000,10000,0,6.966435185185185
377,5000000,10000,1,29.999074074074088
378,5000000,10000,2,7.812830687830687
379,5000000,10000,3,3.5076058201058204
380,5000000,10000,4,5.628968253968256
381,5000000,10000,5,5.1883680555555545
382,5000000,10000,6,17.560185185185183
383,5000000,10000,7,4.577314814814815
384,5000000,10000,8,3.762876157407408
385,5000000,10000,9,5.879050925925927
386,5000000,10000,10,15.317791005291014
387,5000000,10000,11,1.5279100529100529
388,5000000,10000,12,1.3533068783068782
389,5000000,10000,13,3.0277777777777777
390,5000000,10000,14,2.4312678062678064
391,5000000,10000,15,2.5101851851851857
392,5000000,10000,16,2.233024691358025
393,5000000,10000,17,3.596978557504873
394,5000000,10000,18,3.109760802469136
395,5000000,10000,19,2.456918724279835
396,5000000,10000,20,1.551388888888889
397,5000000,10000,21,2.7445355191256833
398,5000000,10000,22,3.802188552188552
399,5000000,10000,23,3.43369708994709
400,5000000,10000,24,17.300925925925924
401,5000000,10000,25,10.696428571428573
402,5000000,10000,26,7.8918128654970765
403,5000000,10000,27,29.879629629629626
404,5000000,10000,28,30.0
405,5000000,10000,29,30.0
406,5000000,10000,30,2.1644965277777777
407,5000000,10000,31,4.231481481481481
408,5000000,10000,32,4.28670634920635
409,5000000,10000,33,8.230967078189302
410,5000000,10000,34,4.793595679012346
411,5000000,10000,35,25.24702380952381
412,5000000,10000,36,3.2847222222222223
413,5000000,10000,37,10.886574074074073
414,5000000,10000,38,4.796682098765432
415,5000000,10000,39,10.274074074074074
416,5000000,10000,40,20.92303240740741
417,5000000,10000,41,2.140135327635327
418,5000000,10000,42,2.115123456790123
419,5000000,10000,43,5.865079365079365
420,5000000,10000,44,29.988425925925924
421,5000000,10000,45,6.447827635327634
422,5000000,10000,46,29.838425925925925
